정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB229000774,법흥1리.이주단지,37.7697167,126.7039,2.02E+13,31041,31200,파주시,경기도
GGB229000775,효자그린빌.이주단지,37.7710667,126.7047333,2.02E+13,31045,31200,파주시,경기도
GGB229000778,효자그린빌.이주단지,37.7709167,126.70495,2.02E+13,31047,31200,파주시,경기도
GGB229000779,법흥1리.이주단지,37.76955,126.7039667,2.02E+13,31042,31200,파주시,경기도
GGB229000780,법흥1리,37.7684,126.7003333,2.02E+13,31036,31200,파주시,경기도
GGB229000781,산남동,37.7037167,126.6895833,2.02E+13,30011,31200,파주시,경기도
GGB229000782,가게앞,37.70275,126.6903167,2.02E+13,30013,31200,파주시,경기도
GGB229000783,박사골,37.7014667,126.6923167,2.02E+13,30014,31200,파주시,경기도
GGB229000784,황룡과선교,37.7219667,126.7657833,2.02E+13,30869,31200,파주시,경기도
GGB229000785,오다리,37.69955,126.6950833,2.02E+13,30837,31200,파주시,경기도
GGB229000786,산남교회,37.6983167,126.6978,2.02E+13,30027,31200,파주시,경기도
GGB229000787,궁말,37.6979167,126.69955,2.02E+13,30031,31200,파주시,경기도
GGB229000789,SBS전원마을,37.69695,126.7008,2.02E+13,30042,31200,파주시,경기도
GGB229000790,궁말,37.6978833,126.6992667,2.02E+13,30029,31200,파주시,경기도
GGB229000791,산남교회,37.69825,126.6977167,2.02E+13,30026,31200,파주시,경기도
GGB229000792,오다리,37.69945,126.6948667,2.02E+13,30025,31200,파주시,경기도
GGB229000793,구정미소,37.7001667,126.6934167,2.02E+13,30021,31200,파주시,경기도
GGB229000794,박사골,37.7014833,126.6921333,2.02E+13,30017,31200,파주시,경기도
GGB229000795,가게앞,37.7026167,126.6903333,2.02E+13,30012,31200,파주시,경기도
GGB229000796,산남동,37.7035333,126.6895333,2.02E+13,30838,31200,파주시,경기도
GGB229000797,돌곶이꽃마을,37.7166167,126.69585,2.02E+13,30661,31200,파주시,경기도
GGB229000798,이채쇼핑몰,37.7152,126.6880167,2.02E+13,30007,31200,파주시,경기도
GGB229000800,다산교앞,37.7106333,126.6863167,2.02E+13,30660,31200,파주시,경기도
GGB229000801,은석교사거리,37.7066667,126.6865,2.02E+13,30004,31200,파주시,경기도
GGB229000802,파주출판단지.북센,37.7014,126.6861333,2.02E+13,30001,31200,파주시,경기도
GGB229000803,북센후문,37.7035833,126.6872333,2.02E+13,30002,31200,파주시,경기도
GGB229000804,은석교사거리,37.7065667,126.6862,2.02E+13,30003,31200,파주시,경기도
GGB229000805,이석사거리,37.7117167,126.6864167,2.02E+13,30680,31200,파주시,경기도
GGB229000807,이채쇼핑몰,37.7151667,126.6877,2.02E+13,30006,31200,파주시,경기도
GGB229000808,돌곶이꽃마을,37.7168,126.69575,2.02E+13,30943,31200,파주시,경기도
GGB229000825,노을빛마을1.2단지,37.7273833,126.7090167,2.02E+13,30664,31200,파주시,경기도
GGB229000826,숲속길마을3.6단지,37.7246167,126.71165,2.02E+13,30673,31200,파주시,경기도
GGB229000829,숲속길마을3.6단지,37.7249,126.7111833,2.02E+13,30649,31200,파주시,경기도
GGB229000830,노을빛마을1.2단지,37.7272167,126.7088,2.02E+13,30663,31200,파주시,경기도
GGB229000844,박석농장,37.9139833,126.8324667,2.02E+13,31911,31200,파주시,경기도
GGB229000846,박석농장,37.9141167,126.8327167,2.02E+13,31912,31200,파주시,경기도
GGB229000847,책향기마을14단지,37.7198833,126.7186667,2.02E+13,30668,31200,파주시,경기도
GGB229000848,교하중앙공원,37.7226333,126.7172333,2.02E+13,30666,31200,파주시,경기도
GGB229000849,숲속길마을7단지,37.7253167,126.7171333,2.02E+13,30646,31200,파주시,경기도
GGB229000850,청석마을9단지,37.7297167,126.7178167,2.02E+13,30684,31200,파주시,경기도
GGB229000851,청석마을8단지,37.7323,126.7191167,2.02E+13,30644,31200,파주시,경기도
GGB229000852,난방공사,37.7357167,126.7187167,2.02E+13,30682,31200,파주시,경기도
GGB229000853,난방공사,37.7357,126.71905,2.02E+13,30683,31200,파주시,경기도
GGB229000854,청석마을8단지,37.7328667,126.7195833,2.02E+13,30653,31200,파주시,경기도
GGB229000855,청석마을9단지,37.7295167,126.71805,2.02E+13,30674,31200,파주시,경기도
GGB229000856,트리플메디컬타운,37.7249333,126.7174833,2.02E+13,30843,31200,파주시,경기도
GGB229000857,교하중앙공원,37.7226667,126.7175167,2.02E+13,30842,31200,파주시,경기도
GGB229000858,책향기마을14단지,37.7201167,126.7188167,2.02E+13,30841,31200,파주시,경기도
GGB229000859,봉일천2리.공원앞,37.74645,126.8089333,2.02E+13,31122,31200,파주시,경기도
GGB229000860,물향기마을10단지,37.7140333,126.72055,2.02E+13,30824,31200,파주시,경기도
GGB229000861,법원체육공원,37.8385667,126.8563,2.02E+13,31170,31200,파주시,경기도
GGB229000862,법원체육공원,37.8384833,126.8563667,2.02E+13,31284,31200,파주시,경기도
GGB229000863,삽다리사거리,37.7052667,126.7318667,2.02E+13,30089,31200,파주시,경기도
GGB229000868,한울마을2.3단지,37.7128167,126.7406167,2.02E+13,30111,31200,파주시,경기도
GGB229000871,가재울,37.7045167,126.7231667,2.02E+13,30071,31200,파주시,경기도
GGB229000872,산남입구,37.7058,126.7183,2.02E+13,30070,31200,파주시,경기도
GGB229000873,동패9통,37.70675,126.7164667,2.02E+13,30067,31200,파주시,경기도
GGB229000874,동패10통,37.70825,126.7098833,2.02E+13,30056,31200,파주시,경기도
GGB229000875,심학초교,37.70985,126.70455,2.02E+13,30047,31200,파주시,경기도
GGB229000876,서패동,37.7142667,126.7005,2.02E+13,30036,31200,파주시,경기도
GGB229000878,문발동,37.7254167,126.7029833,2.02E+13,30041,31200,파주시,경기도
GGB229000879,문발동.윗말,37.7271333,126.7047667,2.02E+13,30050,31200,파주시,경기도
GGB229000880,문발동(한성타워앞),37.7289,126.7066333,2.02E+13,30052,31200,파주시,경기도
GGB229000881,문발동.진골,37.73045,126.7079667,2.02E+13,30055,31200,파주시,경기도
GGB229000883,연다산32통,37.7355833,126.7140667,2.02E+13,30064,31200,파주시,경기도
GGB229000884,다율4통,37.7371,126.7169833,2.02E+13,30068,31200,파주시,경기도
GGB229000885,다율동,37.7380667,126.7188667,2.02E+13,30701,31200,파주시,경기도
GGB229000886,다락골,37.7411167,126.72465,2.02E+13,30671,31200,파주시,경기도
GGB229000897,다락골,37.7409,126.7246667,2.02E+13,30672,31200,파주시,경기도
GGB229000898,다율동,37.7379833,126.7189167,2.02E+13,30702,31200,파주시,경기도
GGB229000899,다율4통,37.7370333,126.7170667,2.02E+13,30069,31200,파주시,경기도
GGB229000900,연다산32통,37.7355,126.7140833,2.02E+13,30065,31200,파주시,경기도
GGB229000902,문발공단,37.73055,126.7082667,2.02E+13,30054,31200,파주시,경기도
GGB229000903,문발동(한성타워앞),37.7287,126.7066167,2.02E+13,30051,31200,파주시,경기도
GGB229000905,문발동,37.7248667,126.7028333,2.02E+13,30040,31200,파주시,경기도
GGB229000907,서패동,37.7140167,126.7006167,2.02E+13,30035,31200,파주시,경기도
GGB229000908,심학초교,37.7098167,126.7046167,2.02E+13,30048,31200,파주시,경기도
GGB229000909,동패10통,37.7083667,126.7098167,2.02E+13,30057,31200,파주시,경기도
GGB229000910,동패9통,37.7068,126.7164667,2.02E+13,30066,31200,파주시,경기도
GGB229000911,산남입구,37.7058667,126.71835,2.02E+13,30741,31200,파주시,경기도
GGB229000912,동패9통,37.70485,126.72495,2.02E+13,30074,31200,파주시,경기도
GGB229000913,삽다리사거리,37.70605,126.7318667,2.02E+13,30087,31200,파주시,경기도
GGB229000915,한울마을2.3단지,37.7128167,126.74035,2.02E+13,30112,31200,파주시,경기도
GGB229000919,가람마을9단지,37.728,126.752,2.02E+13,30845,31200,파주시,경기도
GGB229000920,해솔마을1단지,37.7289833,126.7427833,2.02E+13,30134,31200,파주시,경기도
GGB229000921,산내마을1.6단지,37.7320333,126.7320833,2.02E+13,31593,31200,파주시,경기도
GGB229000923,해솔마을2단지,37.727,126.74245,2.02E+13,30114,31200,파주시,경기도
GGB229000924,가월리체험학습장,37.9790167,126.9189833,2.02E+13,30105,31200,파주시,경기도
GGB229000927,검산동,37.79255,126.7579333,2.02E+13,30086,31200,파주시,경기도
GGB229000928,검산동,37.79265,126.758,2.02E+13,30084,31200,파주시,경기도
GGB229000930,산내마을6.8단지,37.7320167,126.736,2.02E+13,30104,31200,파주시,경기도
GGB229000931,가월리체험학습장,37.97895,126.9188,2.02E+13,30106,31200,파주시,경기도
GGB229000932,해솔마을2단지,37.7270167,126.7426667,2.02E+13,30113,31200,파주시,경기도
GGB229000934,산내마을1.6단지,37.7322167,126.73205,2.02E+13,31610,31200,파주시,경기도
GGB229000936,해솔마을1단지,37.72865,126.7429833,2.02E+13,30135,31200,파주시,경기도
GGB229000937,해솔마을4단지,37.72815,126.7516,2.02E+13,30148,31200,파주시,경기도
GGB229000939,와동동,37.73545,126.7553833,2.02E+13,30150,31200,파주시,경기도
GGB229000940,당하동,37.7393167,126.75305,2.02E+13,30694,31200,파주시,경기도
GGB229000941,당하동삼거리,37.74315,126.7515,2.02E+13,30141,31200,파주시,경기도
GGB229000942,이마트파주점,37.7463833,126.7518333,2.02E+13,30143,31200,파주시,경기도
GGB229000943,메디인병원,37.7613333,126.7663,2.02E+13,30697,31200,파주시,경기도
GGB229000944,교하파출소,37.7523,126.7507833,2.02E+13,30870,31200,파주시,경기도
GGB229000945,하지석동입구.하늘채장례식장,37.7541333,126.7525833,2.02E+13,30145,31200,파주시,경기도
GGB229000948,교하파출소,37.7512167,126.75075,2.02E+13,30136,31200,파주시,경기도
GGB229000949,이마트파주점,37.7470167,126.7519667,2.02E+13,30144,31200,파주시,경기도
GGB229000950,당하동삼거리,37.7428833,126.7516333,2.02E+13,30142,31200,파주시,경기도
GGB229000951,당하동,37.73945,126.75315,2.02E+13,30695,31200,파주시,경기도
GGB229000952,와동동,37.7353833,126.7555833,2.02E+13,30151,31200,파주시,경기도
GGB229000956,운정역,37.7268333,126.7680667,2.02E+13,30221,31200,파주시,경기도
GGB229000957,할인마트,37.7252333,126.77005,2.02E+13,30238,31200,파주시,경기도
GGB229000958,신교하농협지산지점,37.7238167,126.7724,2.02E+13,30253,31200,파주시,경기도
GGB229000959,상지석5통,37.72155,126.7768,2.02E+13,30291,31200,파주시,경기도
GGB229000960,상지석5통,37.7214667,126.7768833,2.02E+13,30290,31200,파주시,경기도
GGB229000961,신교하농협지산지점,37.7236833,126.7724167,2.02E+13,30254,31200,파주시,경기도
GGB229000962,할인마트,37.7252833,126.7696833,2.02E+13,30235,31200,파주시,경기도
GGB229000964,와석초교,37.7106833,126.75485,2.02E+13,30154,31200,파주시,경기도
GGB229000966,한소망교회,37.70505,126.7590333,2.02E+13,30821,31200,파주시,경기도
GGB229000968,야당역.한빛마을5.9단지,37.7131833,126.7591167,2.02E+13,30173,31200,파주시,경기도
GGB229000969,메디인병원,37.7614833,126.76615,2.02E+13,30175,31200,파주시,경기도
GGB229000972,능안2리,37.7354833,126.7855333,2.02E+13,50022,31200,파주시,경기도
GGB229000974,한미해병참전비,37.7341667,126.831,2.02E+13,30163,31200,파주시,경기도
GGB229000975,능안3리,37.7354833,126.7858667,2.02E+13,50035,31200,파주시,경기도
GGB229000976,하우개마을,37.71055,126.7702,2.02E+13,30881,31200,파주시,경기도
GGB229000978,메디인병원,37.7622,126.7668167,2.02E+13,30177,31200,파주시,경기도
GGB229000979,야당역.한빛마을5.9단지,37.7132,126.7595,2.02E+13,30174,31200,파주시,경기도
GGB229000981,송학동,37.7053667,126.7595167,2.02E+13,30642,31200,파주시,경기도
GGB229000982,장원갈비,37.80885,126.9016833,2.02E+13,31328,31200,파주시,경기도
GGB229000983,발랑2리,37.8085833,126.9012833,2.02E+13,30871,31200,파주시,경기도
GGB229000985,부대앞,37.8259167,126.8429833,2.02E+13,30535,31200,파주시,경기도
GGB229000986,천국기도원,37.8208,126.8487,2.02E+13,30749,31200,파주시,경기도
GGB229000987,전진사,37.8150667,126.849,2.02E+13,31248,31200,파주시,경기도
GGB229000988,검전리,37.81155,126.8492833,2.02E+13,31255,31200,파주시,경기도
GGB229000989,검전리,37.8115167,126.8491667,2.02E+13,31253,31200,파주시,경기도
GGB229000990,전진사,37.8148833,126.8490167,2.02E+13,31249,31200,파주시,경기도
GGB229000991,천국기도원,37.8202833,126.8484833,2.02E+13,30748,31200,파주시,경기도
GGB229000992,부대앞,37.8258833,126.8427833,2.02E+13,30534,31200,파주시,경기도
GGB229000993,용주골삼거리,37.8287833,126.8400333,2.02E+13,30525,31200,파주시,경기도
GGB229000994,줄아위.봉암1리마을회관,37.8156667,126.7960167,2.02E+13,30386,31200,파주시,경기도
GGB229000996,파주1리.마산리,37.8237833,126.8103667,2.02E+13,30446,31200,파주시,경기도
GGB229000997,파주1리,37.82805,126.8135333,2.02E+13,30454,31200,파주시,경기도
GGB229000998,용주골시장.연풍시장,37.8290667,126.8370833,2.02E+13,30519,31200,파주시,경기도
GGB229000999,용주골시장.연풍시장,37.8289833,126.83735,2.02E+13,30518,31200,파주시,경기도
GGB229001000,파주1리,37.8281167,126.8137667,2.02E+13,30459,31200,파주시,경기도
GGB229001001,파주1리.마산리,37.8238333,126.8106667,2.02E+13,30448,31200,파주시,경기도
GGB229001003,부곡1리,37.8137667,126.8182667,2.02E+13,30474,31200,파주시,경기도
GGB229001004,주내방앗간,37.8198,126.8185833,2.02E+13,30476,31200,파주시,경기도
GGB229001005,주내방앗간,37.8194167,126.8189833,2.02E+13,30478,31200,파주시,경기도
GGB229001006,부곡1리,37.8137333,126.8184833,2.02E+13,30475,31200,파주시,경기도
GGB229001007,봉암3리.낚시터,37.8299167,126.7903833,2.02E+13,30354,31200,파주시,경기도
GGB229001008,봉암2리,37.8200333,126.7928,2.02E+13,30368,31200,파주시,경기도
GGB229001009,봉암2리,37.81975,126.7926,2.02E+13,30364,31200,파주시,경기도
GGB229001010,봉암3리.낚시터,37.8299833,126.7902,2.02E+13,30353,31200,파주시,경기도
GGB229001014,삼성초등학교,37.8247833,126.7328333,2.02E+13,31107,31200,파주시,경기도
GGB229001015,금승리사거리,37.8257167,126.73775,2.02E+13,31118,31200,파주시,경기도
GGB229001016,금승리사거리,37.8255333,126.73775,2.02E+13,31119,31200,파주시,경기도
GGB229001017,삼성초등학교,37.82465,126.7330167,2.02E+13,31106,31200,파주시,경기도
GGB229001019,갈곡리종점,37.8505167,126.9020333,2.02E+13,30629,31200,파주시,경기도
GGB229001020,위전2리,37.7943333,126.78715,2.02E+13,50052,31200,파주시,경기도
GGB229001021,법원구터미널.우시장,37.8481167,126.8802833,2.02E+13,30601,31200,파주시,경기도
GGB229001022,배내.삼우차광막,37.8632833,126.82575,2.02E+13,30497,31200,파주시,경기도
GGB229001023,배내.삼우차광막,37.86295,126.8258167,2.02E+13,30494,31200,파주시,경기도
GGB229001024,선유교차로.동문굿모닝힐,37.85825,126.7944,2.02E+13,30380,31200,파주시,경기도
GGB229001025,이주단지입구,37.7906833,126.7688667,2.02E+13,30379,31200,파주시,경기도
GGB229001026,북파주농협.구문산터미널,37.85835,126.7855167,2.02E+13,30333,31200,파주시,경기도
GGB229001027,문산타워.구문산터미널,37.85825,126.7856667,2.02E+13,30335,31200,파주시,경기도
GGB229001028,법원구터미널.우시장,37.8479833,126.88005,2.02E+13,30600,31200,파주시,경기도
GGB229001029,갈곡리종점,37.8505167,126.9019167,2.02E+13,30628,31200,파주시,경기도
GGB229001030,파양초등학교,37.8618333,126.83715,2.02E+13,30689,31200,파주시,경기도
GGB229001031,파양초등학교,37.86185,126.8370667,2.02E+13,30690,31200,파주시,경기도
GGB229001034,오뚜기냉동식품,37.8318,126.8246,2.02E+13,30499,31200,파주시,경기도
GGB229001035,오뚜기냉동식품,37.8316333,126.8246167,2.02E+13,30498,31200,파주시,경기도
GGB229001036,주내성당.파주휴먼시아,37.8327333,126.82045,2.02E+13,30487,31200,파주시,경기도
GGB229001037,주내성당.파주휴먼시아,37.83265,126.8210333,2.02E+13,30486,31200,파주시,경기도
GGB229001038,현인농원,37.8453167,126.8134333,2.02E+13,30452,31200,파주시,경기도
GGB229001039,현인농원,37.8449,126.8131,2.02E+13,30453,31200,파주시,경기도
GGB229001040,자이안트부대,37.8558833,126.7978333,2.02E+13,30393,31200,파주시,경기도
GGB229001041,자이안트부대,37.85595,126.7973,2.02E+13,30389,31200,파주시,경기도
GGB229001042,파주제일교회,37.8268833,126.8408333,2.02E+13,30528,31200,파주시,경기도
GGB229001045,신성교통차고지,37.7659333,126.77915,2.02E+13,30308,31200,파주시,경기도
GGB229001046,뇌조삼거리,37.7640667,126.8124167,2.02E+13,30866,31200,파주시,경기도
GGB229001047,파주제일교회,37.8269167,126.8409167,2.02E+13,30529,31200,파주시,경기도
GGB229001048,도내1리마을회관,37.7877,126.8124,2.02E+13,50068,31200,파주시,경기도
