시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안양시,한마음임광2차,호계2동,893-1,2003-04-28,25,5,426,Y,경기도 안양시 호계2동 893-1,950742.883059533,1932605.77321922,126.94353861772065,37.3912418678401
안양시,한미아파트,관양2동,1477,1986-05-23,5,5,233,N,경기도 안양시 관양2동 1477,953273.620157042,1933910.31017274,126.97204493181434,37.403131312262374
안양시,한미아파트,평촌동,132-3,1985-07-30,5,3,40,N,경기도 안양시 평촌동 132-3,953502.968189008,1932464.54424505,126.97472715700195,37.39011152305976
안양시,한솔아파트107동,안양6동,431-27,2007-08-13,10,1,40,N,경기도 안양시 안양6동 431-27,949610.191743171,1932645.92753151,126.93074035218619,37.391542887970225
안양시,한승미메이드,안양7동,155-2,2005-03-30,22,1,218,Y,경기도 안양시 안양7동 155-2,949521.556340599,1933073.63740132,126.92970986644767,37.395393175877636
안양시,한양수자인아파트,석수2동,417-1,2009-03-25,15,3,126,N,경기도 안양시 석수2동 417-1,947080.670074258,1937016.76220912,126.90185226483669,37.43079756222914
안양시,한양수자인에듀파크,박달2동,939,2017-11-15,29,6,348,Y,경기도 안양시 박달2동 939,947257.428573575,1933934.72971557,126.9040702212601,37.40302835675432
안양시,한일미래아파트,평촌동,66-6.,1999-10-29,19,1,129,N,경기도 안양시 평촌동 66-6.,953766.768429994,1932869.78258095,126.97768182849867,37.39377732091643
안양시,한일유앤아이,박달2동,607-1,2005-02-25,22,6,375,Y,경기도 안양시 박달2동 607-1,946711.179825576,1933865.63655626,126.89790353808627,37.402374330672046
안양시,해오름아파트,관양1동,1454-4,2007-10-22,6,1,30,N,경기도 안양시 관양1동 1454-4,952468.312762371,1933839.4789665,126.96295079101446,37.402451902751324
안양시,향촌롯데,평안동,899,1993-03-27,18,8,530,Y,경기도 안양시 평안동 899,952131.665645585,1932187.83794632,126.95925420954534,37.38754762334723
안양시,향촌현대4차,평안동,899-2,1992-11-28,25,8,552,Y,경기도 안양시 평안동 899-2,952194.828043009,1932038.78416978,126.95997733216178,37.386207396808
안양시,향촌현대5차,평안동,899-7,1993-04-30,25,11,780,Y,경기도 안양시 평안동 899-7,952398.606285189,1932130.02212145,126.96227331098278,37.387040254057354
안양시,현대연립,관양1동,1394,1985-09-28,3,2,20,N,경기도 안양시 관양1동 1394,951849.313389997,1934485.90187444,126.9559150205,37.40824640051728
안양시,현암아파트,비산3동,1058,1988-04-01,5,1,41,N,경기도 안양시 비산3동 1058,951559.102679946,1933720.23755387,126.95268608454882,37.40133002599114
안양시,호계 e편한세상,호계3동,813,2003-12-15,27,20,1752,Y,경기도 안양시 호계3동 813,952409.006153065,1929555.8029824,126.96255636749515,37.363838168459594
안양시,호계1차현대홈타운,호계2동,914-40,2002-11-22,25,7,604,Y,경기도 안양시 호계2동 914-40,951228.917543479,1932024.14833671,126.94906751694194,37.38602514918874
안양시,호계2차현대홈타운,호계3동,811,2003-11-19,27,24,1977,Y,경기도 안양시 호계3동 811,952227.230277624,1929626.4344516,126.96049910314343,37.36446545835877
안양시,호계동미원(美苑)아파트,호계2동,335-2,2013-02-26,13,1,48,N,경기도 안양시 호계2동 335-2,951524.805240244,1931030.41852237,126.9524749375376,37.37708375409366
안양시,호계동원베네스트아파트,호계1동,991,2006-11-09,13,1,59,N,경기도 안양시 호계1동 991,952338.994714246,1930741.99952134,126.9616893748355,37.374526317822976
안양시,호계럭키,호계2동,570,1992-12-26,15,12,794,Y,경기도 안양시 호계2동 570,951435.442579056,1930923.35355737,126.95147266063533,37.376114053280375
안양시,호계마젤란21아파트,호계2동,919-2,2006-01-10,14,1,71,N,경기도 안양시 호계2동 919-2,951248.212342097,1931860.61149812,126.94929624832088,37.3845521374234
안양시,호계삼익,호계3동,766-4,1996-10-30,22,1,261,Y,경기도 안양시 호계3동 766-4,952084.668545639,1929769.20904959,126.95887996859939,37.36574499878849
안양시,호계신도브래뉴,호계2동,923-28,2004-09-03,20,1,203,Y,경기도 안양시 호계2동 923-28,951178.776228979,1931745.14409864,126.94851954845726,37.3835077255495
