시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안성시,우미린 더퍼스트,공도읍 용두리,755,2018-07-26,29,14,1358,Y,경기도 안성시 공도읍 용두리 755,970428.532053213,1889361.06450027,127.16763756977622,37.00227248007967
안성시,우정에쉐르,숭인동,83,2006-09-28,19,3,140,N,경기도 안성시 숭인동 83,980016.579994389,1890302.51762129,127.27537455858494,37.0110118973637
안성시,유안아파트,대덕면 진현리,555,2005-08-18,15,6,476,Y,경기도 안성시 대덕면 진현리 555,978443.301118917,1895624.41027768,127.25753764159981,37.058950223872685
안성시,일죽IC아파트,일죽면 송천리,610,2002-12-27,15,4,474,Y,경기도 안성시 일죽면 송천리 610,997498.327433138,1899098.16336047,127.47185035896915,37.09050816931821
안성시,임광그대가1단지,공도읍 마정리,592,2007-04-12,15,4,250,Y,경기도 안성시 공도읍 마정리 592,974120.904569709,1890440.98349169,127.20909961712387,37.012116144602174
안성시,임광그대가2단지,공도읍 마정리,590,2007-04-12,14,3,194,Y,경기도 안성시 공도읍 마정리 590,974030.816656097,1890551.87270037,127.208083150509,37.0131132460867
안성시,제일오투그란데,원곡면 외가천리,361,2018-07-30,21,10,797,Y,경기도 안성시 원곡면 외가천리 361,967269.114110488,1893229.05926356,127.13196044227129,37.03703466935105
안성시,주은풍림아파트,공도읍 용두리,752,2002-08-05,20,12,2615,Y,경기도 안성시 공도읍 용두리 752,969559.997287537,1889088.24123364,127.15788702697103,36.99978544323002
안성시,중앙하이츠,석정동,333,1993-07-10,4,2,52,N,경기도 안성시 석정동 333,978822.526380723,1890617.82907083,127.26194392844322,37.013828058683785
안성시,진흥연립,공도읍 용두리,135-1,1987-12-02,4,3,43,N,경기도 안성시 공도읍 용두리 135-1,970590.084025147,1889473.61798498,127.1694488799422,37.003292138471565
안성시,창명연립,신건지동,15,1987-10-22,3,3,57,N,경기도 안성시 신건지동 15,977845.604260092,1890650.54032027,127.25096147286999,37.01410039344939
안성시,천보연립,일죽면 주천리,469-8,1987-12-18,3,2,24,N,경기도 안성시 일죽면 주천리 469-8,998339.159379007,1899469.38377944,127.48131085376657,37.0938563257602
